,X1 Real EU g,X1 0-Z:0-Z,X2 Real EU g,X2 0-Z:0-Z
4291,0.010024760120534434,0.004564492204136519,0.010024760120534434,0.003930522494781814
4292,0.010027096349879734,0.013273814745523155,0.010027096349879734,0.009977659336374834
4293,0.010029432579225032,0.013632854995610557,0.010029432579225032,0.005297613632459418
4294,0.010031768808570233,0.008879307697719737,0.010031768808570233,0.002688408142565309
4295,0.010034105037915533,-0.0018148827610979077,0.010034105037915533,-0.0012605501506905044
4296,0.010036441267260733,-0.009077383729005737,0.010036441267260733,-0.006330460071762722
4297,0.010038777496606033,-0.010866461815267445,0.010038777496606033,-0.011929506029348842
4298,0.010041113725951333,-0.006705994401830328,0.010041113725951333,-0.0055490516793632195
4299,0.010043449955296532,0.0017312339409438075,0.010043449955296532,0.0019162658449216065
4300,0.010045786184641832,0.010438573591575243,0.010045786184641832,0.009046905856172632
4301,0.010048122413987132,0.011155691676747646,0.010048122413987132,0.004635093999979315
4302,0.010050458643332334,0.006205902138318526,0.010050458643332334,0.0009167501169464031
4303,0.010052794872677634,-0.001898419485296108,0.010052794872677634,-0.003944449784718614
4304,0.010055131102022934,-0.007836423901228733,0.010055131102022934,-0.007752479520781527
4305,0.010057467331368133,-0.008936212807164038,0.010057467331368133,-0.012324428480961042
4306,0.010059803560713433,-0.005248191450221322,0.010059803560713433,-0.0036071221931548124
4307,0.010062139790058733,0.0029746213274117125,0.010062139790058733,0.002259842923765508
4308,0.010064476019403933,0.011687820468996149,0.010064476019403933,0.010921421016619437
4309,0.010066812248749233,0.013039172517979756,0.010066812248749233,0.009704750118319132
4310,0.010069148478094533,0.006430585785914827,0.010069148478094533,0.0017159460983416058
4311,0.010071484707439732,-0.003547624888100015,0.010071484707439732,-0.0027206861800606096
4312,0.010073820936785032,-0.010955879706432246,0.010073820936785032,-0.010886155396960738
4313,0.010076157166130332,-0.012482757920131251,0.010076157166130332,-0.017349821942782957
4314,0.010078493395475533,-0.008522015153640537,0.010078493395475533,-0.009220626266392432
4315,0.010080829624820833,0.0010230229168176044,0.010080829624820833,0.0009762879179118034
4316,0.010083165854166133,0.011823175406740551,0.010083165854166133,0.009780600414899834
4317,0.010085502083511333,0.01419106436738236,0.010085502083511333,0.01708616626434796
4318,0.010087838312856633,0.012599693200861455,0.010087838312856633,0.00914284058897603
4319,0.010090174542201933,0.00043365772048170186,0.010090174542201933,0.0016660673813628057
4320,0.010092510771547132,-0.011943920711341151,0.010092510771547132,-0.007783676736641027
4321,0.010094847000892433,-0.014654311743033763,0.010094847000892433,-0.019197869798290967
4322,0.010097183230237733,-0.01415541537615616,0.010097183230237733,-0.01760684310979286
4323,0.010099519459582934,-0.006960491238486129,0.010099519459582934,-0.006287403788232222
4324,0.010101855688928234,0.007522787467787232,0.010101855688928234,0.0041762329700243146
4325,0.010104191918273433,0.01429832223702716,0.010104191918273433,0.018825900833788867
4326,0.010106528147618733,0.01413515016141536,0.010106528147618733,0.014004842331773548
4327,0.010108864376964033,0.011223348088920946,0.010108864376964033,0.009965111761291634
4328,0.010111200606309233,-0.005501054534768823,0.010111200606309233,0.0007395034012634025
4329,0.010113536835654533,-0.014747327852450563,0.010113536835654533,-0.01137579702829014
4330,0.010115873064999833,-0.01453272540910676,0.010115873064999833,-0.02050973184138947
4331,0.010118209294345032,-0.014106390426615259,0.010118209294345032,-0.01416996638944775
4332,0.010120545523690332,-0.003834633267847016,0.010120545523690332,-0.006315237847885021
4333,0.010122881753035632,0.011509517297285549,0.010122881753035632,0.010759885837581936
4334,0.010125217982380834,0.014170687676000458,0.010125217982380834,0.019217141525764366
4335,0.010127554211726134,0.01441808778581456,0.010127554211726134,0.009547361103918033
4336,0.010129890441071434,0.008151048141574135,0.010129890441071434,0.011197925593381638
4337,0.010132226670416633,-0.00945232054812824,0.010132226670416633,-0.0038822929555576134
4338,0.010134562899761933,-0.014905877363340663,0.010134562899761933,-0.011795683948662039
4339,0.010136899129107233,-0.014650506673680763,0.010136899129107233,-0.020844420964548374
4340,0.010139235358452433,-0.012596291924675554,0.010139235358452433,-0.010002916488285534
4341,0.010141571587797733,0.0005956903345089025,0.010141571587797733,-0.003421172811281612
4342,0.010143907817143033,0.013416424335351057,0.010143907817143033,0.015706691173348556
4343,0.010146244046488232,0.01383578088010346,0.010146244046488232,0.010901220479146738
4344,0.010148580275833532,0.01407435823308126,0.010148580275833532,0.00857322625668543
4345,0.010150916505178832,0.003768823961686916,0.010150916505178832,0.0053729752237789185
4346,0.010153252734524033,-0.010741818544112845,0.010153252734524033,-0.0043738016569873145
4347,0.010155588963869333,-0.014598080447953963,0.010155588963869333,-0.013810044954645646
4348,0.010157925193214635,-0.01408790512224566,0.010157925193214635,-0.015810815094314257
4349,0.010160261422559835,-0.008058830948085835,0.010160261422559835,-0.006818674467727023
4350,0.010162597651905135,0.005765095629855325,0.010162597651905135,0.004296774687738915
4351,0.010164933881250435,0.013760399136694957,0.010164933881250435,0.011274272695310738
4352,0.010167270110595634,0.013756545760797557,0.010167270110595634,0.005301952039165418
4353,0.010169606339940934,0.009683656254630742,0.010169606339940934,0.0039043902634503134
4354,0.010171942569286234,-0.001924945971384208,0.010171942569286234,-0.0007164023575648025
4355,0.010174278798631435,-0.009976602004150941,0.010174278798631435,-0.00611564737915622
